,StockCode,count,percent,pop1,pop2
3391,N90063B,6,0.0,1.1588783602643788e-05,8.037707232751484e-06
3392,N84388,6,0.0,1.1588783602643788e-05,1.3838505377142892e-06
3393,N84816,6,0.0,1.1588783602643788e-05,3.365895219585135e-05
3394,N90082D,6,0.0,1.1588783602643788e-05,6.780235739577314e-06
3395,N90060F,6,0.0,1.1588783602643788e-05,3.702906005025449e-06
3396,N90130A,6,0.0,1.1588783602643788e-05,1.8430277328767164e-06
3397,N44089C,6,0.0,1.1588783602643788e-05,1.0615839741369888e-06
3398,N23634,5,0.0,9.657319668869823e-06,1.532345915048927e-06
3399,N90036F,5,0.0,9.657319668869823e-06,6.748640978442286e-06
3400,N90179A,5,0.0,9.657319668869823e-06,3.7187033855929637e-06
3401,N84558a,5,0.0,9.657319668869823e-06,3.0868081628923746e-06
3402,N90180B,5,0.0,9.657319668869823e-06,5.245783507119386e-06
3403,N90152A,5,0.0,9.657319668869823e-06,3.0288844341448206e-06
3404,N90042C,5,0.0,9.657319668869823e-06,1.3375115547162456e-06
3405,N35400,5,0.0,9.657319668869823e-06,9.425770405283778e-06
3406,N84745A,5,0.0,9.657319668869823e-06,1.4154452988493183e-06
3407,N90123B,5,0.0,9.657319668869823e-06,5.6259737994442395e-06
3408,N90036D,5,0.0,9.657319668869823e-06,1.0041868247416854e-05
3409,N90001C,5,0.0,9.657319668869823e-06,2.225324342610573e-06
3410,N90182B,5,0.0,9.657319668869823e-06,1.5270801215264222e-06
3411,N35638A,5,0.0,9.657319668869823e-06,8.646432963953054e-06
3412,N22765,5,0.0,9.657319668869823e-06,3.3379865139158595e-05
3413,N90196A,5,0.0,9.657319668869823e-06,1.0742218785910004e-05
3414,N90162D,5,0.0,9.657319668869823e-06,3.1068181782778934e-06
3415,N90214O,5,0.0,9.657319668869823e-06,7.182542364696688e-07
3416,N90148,5,0.0,9.657319668869823e-06,9.371006152649728e-06
3417,N90214W,5,0.0,9.657319668869823e-06,7.182542364696688e-07
3418,N23303,5,0.0,9.657319668869823e-06,1.0884395211017637e-05
3419,N84597B,5,0.0,9.657319668869823e-06,5.397438360567527e-06
3420,N84984B,5,0.0,9.657319668869823e-06,8.325219559080255e-06
3421,N10124A,5,0.0,9.657319668869823e-06,7.077226494246591e-07
3422,N22206,5,0.0,9.657319668869823e-06,4.39167179776909e-07
3423,N17109D,5,0.0,9.657319668869823e-06,3.4069684090606724e-06
3424,N85067,5,0.0,9.657319668869823e-06,1.3338254992504923e-05
3425,N90012A,5,0.0,9.657319668869823e-06,5.661781195397273e-06
3426,N90123D,5,0.0,9.657319668869823e-06,3.7187033855929637e-06
3427,N90024B,5,0.0,9.657319668869823e-06,5.295281966230932e-06
3428,N16049,5,0.0,9.657319668869823e-06,8.64432664654405e-06
3429,N84921,5,0.0,9.657319668869823e-06,4.344279656066546e-06
3430,N84801A,5,0.0,9.657319668869823e-06,1.0173513085479474e-05
3431,N23644,5,0.0,9.657319668869823e-06,1.753509242994133e-06
3432,N44092B,5,0.0,9.657319668869823e-06,1.253258858356167e-06
3433,N20821,5,0.0,9.657319668869823e-06,5.734449146007841e-06
3434,N22039,5,0.0,9.657319668869823e-06,8.846533117808239e-06
3435,N72807a,5,0.0,9.657319668869823e-06,6.9845485282505046e-06
3436,N90141B,5,0.0,9.657319668869823e-06,4.7244699483914e-06
3437,N20818,5,0.0,9.657319668869823e-06,4.4969876682191885e-06
3438,N35815P,5,0.0,9.657319668869823e-06,6.664388282082208e-06
3439,N90055,5,0.0,9.657319668869823e-06,1.319607856739729e-06
3440,N90211B,5,0.0,9.657319668869823e-06,4.355864401816057e-06
3441,N90036C,5,0.0,9.657319668869823e-06,7.519553150137004e-06
3442,N84745B,5,0.0,9.657319668869823e-06,1.4154452988493183e-06
3443,N90001D,5,0.0,9.657319668869823e-06,3.131040828481416e-06
3444,N90154,5,0.0,9.657319668869823e-06,4.441696836232886e-05
3445,N47518f,5,0.0,9.657319668869823e-06,2.183197994430533e-06
3446,N35001W,5,0.0,9.657319668869823e-06,2.843739133893549e-05
3447,N62043B,5,0.0,9.657319668869823e-06,1.4860069320508838e-06
3448,N90159,5,0.0,9.657319668869823e-06,3.137359780708422e-06
3449,N35638B,5,0.0,9.657319668869823e-06,1.3515185654861085e-05
3450,N90027C,5,0.0,9.657319668869823e-06,1.5270801215264222e-06
3451,N23646,5,0.0,9.657319668869823e-06,2.097892139365954e-06
3452,N90037B,5,0.0,9.657319668869823e-06,2.6623852049784796e-06
3453,N22987,5,0.0,9.657319668869823e-06,4.511731890082203e-06
3454,N90040A,5,0.0,9.657319668869823e-06,5.7175986067358255e-06
3455,N23440,5,0.0,9.657319668869823e-06,3.1527358977941365e-05
3456,N90120D,5,0.0,9.657319668869823e-06,4.401150226109599e-06
3457,N90196B,5,0.0,9.657319668869823e-06,6.685451456172227e-06
3458,N84596b,5,0.0,9.657319668869823e-06,1.8503998438082234e-06
3459,N72807c,5,0.0,9.657319668869823e-06,4.365342830156565e-06
3460,N22833,5,0.0,9.657319668869823e-06,0.00027419302819294385
3461,N47341A,5,0.0,9.657319668869823e-06,4.080989979941301e-06
3462,N20798,5,0.0,9.657319668869823e-06,7.961879806027417e-06
3463,N21785,5,0.0,9.657319668869823e-06,5.328983044774963e-07
3464,N90037C,5,0.0,9.657319668869823e-06,1.318554698035228e-06
3465,N21637,5,0.0,9.657319668869823e-06,1.1979680263698656e-05
3466,N90157,5,0.0,9.657319668869823e-06,5.222614015620365e-06
3467,N90163B,5,0.0,9.657319668869823e-06,5.552252690129172e-06
3468,N20785,5,0.0,9.657319668869823e-06,5.511179500653633e-05
3469,N81953B,5,0.0,9.657319668869823e-06,2.20110169240705e-07
3470,N90065A,5,0.0,9.657319668869823e-06,6.397939129843459e-06
3471,N37491A,4,0.0,7.725855735095858e-06,2.086307393616443e-06
3472,N18097A,4,0.0,7.725855735095858e-06,1.3427773482387505e-06
3473,N90053,4,0.0,7.725855735095858e-06,1.0521055457964799e-06
3474,N35910A,4,0.0,7.725855735095858e-06,4.1073189475538256e-06
3475,N22034,4,0.0,7.725855735095858e-06,5.286856696594925e-07
3476,N21763,4,0.0,7.725855735095858e-06,1.787736900890415e-05
3477,N84666,4,0.0,7.725855735095858e-06,9.9839445186693e-06
3478,N79062D,4,0.0,7.725855735095858e-06,2.0431278867319027e-06
3479,N47013A,4,0.0,7.725855735095858e-06,3.2016024616829816e-07
3480,N90149,4,0.0,7.725855735095858e-06,3.609806775547563e-05
3481,N16033,4,0.0,7.725855735095858e-06,1.0615839741369884e-05
3482,N90029,4,0.0,7.725855735095858e-06,4.4380107807671334e-06
3483,N85189,4,0.0,7.725855735095858e-06,8.056664089432503e-07
3484,N84803B,4,0.0,7.725855735095858e-06,3.0257249580313176e-06
3485,N84509b,4,0.0,7.725855735095858e-06,3.9282819677886585e-06
3486,N23615,4,0.0,7.725855735095858e-06,1.048946069682977e-06
3487,N90025F,4,0.0,7.725855735095858e-06,1.5755254219334674e-06
3488,N85206B,4,0.0,7.725855735095858e-06,2.4327966073972655e-06
3489,N84575A,4,0.0,7.725855735095858e-06,4.138913708688854e-06
3490,Ngift_0001_50,4,0.0,7.725855735095858e-06,1.7646727252618434e-05
3491,N84632,4,0.0,7.725855735095858e-06,3.15684321674169e-05
3492,N85028L,4,0.0,7.725855735095858e-06,2.0536594737769128e-06
3493,N90001A,4,0.0,7.725855735095858e-06,2.206367485929555e-06
3494,N23624,4,0.0,7.725855735095858e-06,1.048946069682977e-06
3495,N35591T,4,0.0,7.725855735095858e-06,6.58224190313113e-07
3496,N84270,4,0.0,7.725855735095858e-06,3.759776575068502e-07
3497,N20695,4,0.0,7.725855735095858e-06,2.237962247064584e-06
3498,N23601,4,0.0,7.725855735095858e-06,2.097892139365954e-06
3499,N23645,4,0.0,7.725855735095858e-06,2.3601286567866986e-06
3500,N21416,4,0.0,7.725855735095858e-06,1.974672570939339e-06
3501,N40005B,4,0.0,7.725855735095858e-06,1.0742218785910003e-06
3502,N84798A,4,0.0,7.725855735095858e-06,6.176775801898252e-06
3503,N90079,4,0.0,7.725855735095858e-06,5.2405177135968815e-06
3504,N23621,4,0.0,7.725855735095858e-06,1.5734191045244655e-06
3505,N90076,4,0.0,7.725855735095858e-06,2.5402187952563655e-06
3506,N84536a,4,0.0,7.725855735095858e-06,1.1647935271780846e-06
3507,NDCGS0003,4,0.0,7.725855735095858e-06,1.0468397522739748e-06
3508,N84691,4,0.0,7.725855735095858e-06,1.8377619393542116e-05
3509,N23639,4,0.0,7.725855735095858e-06,1.4028073943953065e-06
3510,N82613c,4,0.0,7.725855735095858e-06,1.3059167935812161e-06
3511,N84548,4,0.0,7.725855735095858e-06,2.606567793639927e-06
3512,N62074B,4,0.0,7.725855735095858e-06,7.077226494246591e-07
3513,N72807b,4,0.0,7.725855735095858e-06,3.4922742641252523e-06
3514,N84805A,4,0.0,7.725855735095858e-06,6.318952227005885e-06
3515,N90195B,4,0.0,7.725855735095858e-06,3.1573697960939404e-06
3516,N90056,4,0.0,7.725855735095858e-06,4.582293523283768e-06
3517,N90041,4,0.0,7.725855735095858e-06,1.924120953123292e-06
3518,N90050,4,0.0,7.725855735095858e-06,5.868200301479466e-06
3519,N72821,4,0.0,7.725855735095858e-06,1.91148304866928e-06
3520,N23650,4,0.0,7.725855735095858e-06,1.048946069682977e-06
3521,N23447,4,0.0,7.725855735095858e-06,2.4422750357377745e-05
3522,N23654,4,0.0,7.725855735095858e-06,1.3111825871037212e-06
3523,N90038C,4,0.0,7.725855735095858e-06,3.5480916754638043e-06
3524,N20935,4,0.0,7.725855735095858e-06,1.8640909069667364e-06
3525,N84984D,4,0.0,7.725855735095858e-06,6.366344368708429e-06
3526,N23625,4,0.0,7.725855735095858e-06,4.729735741913906e-06
3527,N90024F,4,0.0,7.725855735095858e-06,4.436957622062633e-06
3528,N90142D,4,0.0,7.725855735095858e-06,5.2278798091428685e-06
3529,N90176D,4,0.0,7.725855735095858e-06,5.52908319863015e-06
3530,N90151,4,0.0,7.725855735095858e-06,7.16147919060667e-06
3531,N90014C,4,0.0,7.725855735095858e-06,4.549645603444237e-06
3532,N82613b,4,0.0,7.725855735095858e-06,1.0468397522739748e-06
3533,N10124G,4,0.0,7.725855735095858e-06,7.519553150137003e-07
3534,N90036A,4,0.0,7.725855735095858e-06,5.023567020469679e-06
3535,N44089A,4,0.0,7.725855735095858e-06,6.634899838356179e-07
3536,N71496B,4,0.0,7.725855735095858e-06,7.761779652172227e-07
3537,N79331,3,0.0,5.794391801321894e-06,1.8430277328767164e-06
3538,N90060D,3,0.0,5.794391801321894e-06,1.879888287534251e-06
3539,N90130D,3,0.0,5.794391801321894e-06,9.162480729158532e-07
3540,N90025D,3,0.0,5.794391801321894e-06,1.1784845903365976e-06
3541,N90026C,3,0.0,5.794391801321894e-06,3.561782738622317e-06
3542,N90209A,3,0.0,5.794391801321894e-06,1.592375961205483e-05
3543,N37488A,3,0.0,5.794391801321894e-06,1.150049305315071e-06
3544,N84924F,3,0.0,5.794391801321894e-06,8.319953765557748e-07
3545,N35645,3,0.0,5.794391801321894e-06,1.7903697976516674e-06
3546,N21897,3,0.0,5.794391801321894e-06,0.00013356053374610988
3547,N20793,3,0.0,5.794391801321894e-06,2.132646376614486e-06
3548,N90001B,3,0.0,5.794391801321894e-06,2.2274306600195744e-06
3549,N90075,3,0.0,5.794391801321894e-06,3.966195681150693e-06
3550,N84715,3,0.0,5.794391801321894e-06,4.97090908524463e-06
3551,N15060b,3,0.0,5.794391801321894e-06,2.619205698093939e-06
3552,N90027A,3,0.0,5.794391801321894e-06,1.8598782721487321e-06
3553,N21661,3,0.0,5.794391801321894e-06,1.879888287534251e-06
3554,N16202E,3,0.0,5.794391801321894e-06,7.898690283757356e-07
3555,N79157V,3,0.0,5.794391801321894e-06,4.4759244941291685e-07
3556,N44091A,3,0.0,5.794391801321894e-06,3.9809399030137073e-07
3557,N84968a,3,0.0,5.794391801321894e-06,1.3199238043510791e-05
3558,N79336,3,0.0,5.794391801321894e-06,1.4407211077573422e-06
3559,N21827,3,0.0,5.794391801321894e-06,7.898690283757356e-07
3560,N90013D,3,0.0,5.794391801321894e-06,2.650800459228969e-06
3561,N35818B,3,0.0,5.794391801321894e-06,1.2406209539021554e-06
3562,N90011D,3,0.0,5.794391801321894e-06,9.225670251428592e-07
3563,N90016C,3,0.0,5.794391801321894e-06,2.6286841264344484e-06
3564,N90049,3,0.0,5.794391801321894e-06,3.6618328155499107e-06
3565,N72024U,3,0.0,5.794391801321894e-06,1.5923759612054831e-06
3566,N37423,3,0.0,5.794391801321894e-06,3.4943805815342543e-06
3567,N90035A,3,0.0,5.794391801321894e-06,5.647036973534259e-06
3568,N90176B,3,0.0,5.794391801321894e-06,3.1721140179569545e-06
3569,N84801B,3,0.0,5.794391801321894e-06,4.865593214794532e-06
3570,N90120A,3,0.0,5.794391801321894e-06,3.131040828481416e-06
3571,N10123C,3,0.0,5.794391801321894e-06,3.4227657896281874e-07
3572,N23448,3,0.0,5.794391801321894e-06,4.344279656066545e-06
3573,N23633,3,0.0,5.794391801321894e-06,7.867095522622328e-07
3574,N90012B,3,0.0,5.794391801321894e-06,4.776074724911949e-06
3575,N22125,3,0.0,5.794391801321894e-06,1.472947764115072e-05
3576,N84613A,3,0.0,5.794391801321894e-06,2.9383127855577365e-06
3577,N84968d,3,0.0,5.794391801321894e-06,7.886052379303344e-06
3578,N21836,3,0.0,5.794391801321894e-06,2.7898174082230983e-06
3579,N90176E,3,0.0,5.794391801321894e-06,3.1573697960939404e-06
3580,N90156,3,0.0,5.794391801321894e-06,2.0852542349119423e-06
3581,N16151A,3,0.0,5.794391801321894e-06,6.4505970650685076e-06
3582,NPADS,3,0.0,5.794391801321894e-06,3.1594761135029427e-10
3583,N37471,3,0.0,5.794391801321894e-06,3.2047619377964847e-06
3584,N23610,3,0.0,5.794391801321894e-06,6.571710316086121e-07
3585,N44242B,3,0.0,5.794391801321894e-06,5.295281966230932e-06
3586,N23441,3,0.0,5.794391801321894e-06,9.731186429589062e-07
3587,N35958,3,0.0,5.794391801321894e-06,1.0742218785910003e-06
3588,N84206A,3,0.0,5.794391801321894e-06,4.802403692524473e-07
3589,N90132,3,0.0,5.794391801321894e-06,1.596588596023487e-06
3590,N47589,3,0.0,5.794391801321894e-06,7.46162942138945e-06
3591,N21757,3,0.0,5.794391801321894e-06,3.1278813523679133e-06
3592,N90026B,3,0.0,5.794391801321894e-06,2.6665978397964836e-06
3593,N35909A,3,0.0,5.794391801321894e-06,2.485454542622315e-06
3594,N90179B,3,0.0,5.794391801321894e-06,1.8525061612172253e-06
3595,N84402B,3,0.0,5.794391801321894e-06,5.075171796990226e-06
3596,N84798B,3,0.0,5.794391801321894e-06,2.9541101661252512e-06
3597,N85231b,3,0.0,5.794391801321894e-06,5.181540826144825e-07
3598,N90137,3,0.0,5.794391801321894e-06,1.7177018470411e-06
3599,N90212C,3,0.0,5.794391801321894e-06,2.764541599315075e-06
3600,N90026D,3,0.0,5.794391801321894e-06,2.685554696477501e-06
3601,N85225,3,0.0,5.794391801321894e-06,6.58224190313113e-07
3602,N35610A,3,0.0,5.794391801321894e-06,1.5818443741604732e-06
3603,N85034a,3,0.0,5.794391801321894e-06,2.619205698093939e-06
3604,N35910B,3,0.0,5.794391801321894e-06,2.6697573159099862e-06
3605,N90039A,3,0.0,5.794391801321894e-06,3.1552634786849388e-06
3606,Ngift_0001_40,3,0.0,5.794391801321894e-06,1.0605308154324877e-05
3607,N84805B,3,0.0,5.794391801321894e-06,5.52908319863015e-06
3608,N84877A,3,0.0,5.794391801321894e-06,2.965694911874762e-06
3609,N23702,3,0.0,5.794391801321894e-06,2.8435285021526483e-06
3610,N85132c,3,0.0,5.794391801321894e-06,2.619205698093939e-06
3611,N23635,3,0.0,5.794391801321894e-06,1.3143420632172242e-06
3612,N81953P,3,0.0,5.794391801321894e-06,5.602804307945218e-07
3613,N23446,3,0.0,5.794391801321894e-06,2.4248979171135082e-05
3614,N90011E,3,0.0,5.794391801321894e-06,9.225670251428592e-07
3615,N82605,3,0.0,5.794391801321894e-06,3.096286591232884e-06
3616,N16010,3,0.0,5.794391801321894e-06,3.791371336203531e-07
3617,N62097B,3,0.0,5.794391801321894e-06,7.867095522622327e-07
3618,N72798C,3,0.0,5.794391801321894e-06,1.216398303698633e-06
3619,N84617,3,0.0,5.794391801321894e-06,4.028332044716252e-06
3620,N21011,3,0.0,5.794391801321894e-06,3.054160243052844e-06
3621,N35809B,3,0.0,5.794391801321894e-06,9.667996907319004e-07
3622,N90027B,3,0.0,5.794391801321894e-06,9.225670251428592e-07
3623,N84706D,3,0.0,5.794391801321894e-06,2.7066178705675204e-06
3624,N90074,3,0.0,5.794391801321894e-06,3.921963015561652e-06
3625,N84562A,3,0.0,5.794391801321894e-06,2.5117835102348394e-06
3626,N20910,3,0.0,5.794391801321894e-06,5.350046218864983e-06
3627,N37444B,3,0.0,5.794391801321894e-06,1.2427272713111575e-06
3628,N20892,3,0.0,5.794391801321894e-06,9.396281961557751e-06
3629,N17174,3,0.0,5.794391801321894e-06,3.980939903013708e-07
3630,N23608,3,0.0,5.794391801321894e-06,1.2258767320391417e-06
3631,N90077,3,0.0,5.794391801321894e-06,9.288859773698652e-07
3632,N90024C,3,0.0,5.794391801321894e-06,3.5607295799178164e-06
3633,N21769,2,0.0,3.862927867547929e-06,6.399518867900211e-05
3634,N20827,2,0.0,3.862927867547929e-06,3.6144406738473664e-06
3635,N45013,2,0.0,3.862927867547929e-06,9.320454534833682e-07
3636,N84551,2,0.0,3.862927867547929e-06,2.2590254211546035e-06
3637,N37509,2,0.0,3.862927867547929e-06,5.371109392955001e-07
3638,N79329,2,0.0,3.862927867547929e-06,1.2827473020821947e-06
3639,N16202A,2,0.0,3.862927867547929e-06,3.6860554657534327e-07
3640,N84675,2,0.0,3.862927867547929e-06,2.796136360450104e-06
3641,N90024D,2,0.0,3.862927867547929e-06,1.7714129409706498e-06
3642,N85184c,2,0.0,3.862927867547929e-06,1.2195577798121358e-06
3643,N84732D,2,0.0,3.862927867547929e-06,4.518050842309208e-07
3644,N84660a,2,0.0,3.862927867547929e-06,3.1426255742309266e-06
3645,N90043,2,0.0,3.862927867547929e-06,2.6128867458669337e-06
3646,N71215,2,0.0,3.862927867547929e-06,4.865593214794531e-07
3647,N90128B,2,0.0,3.862927867547929e-06,3.9598767289236876e-07
3648,N84689,2,0.0,3.862927867547929e-06,1.0478929109784758e-06
3649,N37464,2,0.0,3.862927867547929e-06,3.949345141878678e-07
3650,N90140,2,0.0,3.862927867547929e-06,1.5923759612054831e-06
3651,N35607A,2,0.0,3.862927867547929e-06,8.235701069197671e-07
3652,N84499,2,0.0,3.862927867547929e-06,6.266294291780835e-07
3653,N84873A,2,0.0,3.862927867547929e-06,3.5702080082583247e-06
3654,N23649,2,0.0,3.862927867547929e-06,5.244730348414885e-07
3655,N85092,2,0.0,3.862927867547929e-06,4.217900611526428e-06
3656,N35966,2,0.0,3.862927867547929e-06,1.0805408308180066e-06
3657,N90034,2,0.0,3.862927867547929e-06,2.1242211069784785e-06
3658,N35647,2,0.0,3.862927867547929e-06,1.7113828948140938e-06
3659,N90011C,2,0.0,3.862927867547929e-06,6.108320486105688e-07
3660,N21228,2,0.0,3.862927867547929e-06,6.58224190313113e-07
3661,N23619,2,0.0,3.862927867547929e-06,1.048946069682977e-06
3662,N85049b,2,0.0,3.862927867547929e-06,5.181540826144825e-07
3663,N79192A,2,0.0,3.862927867547929e-06,3.949345141878678e-07
3664,N21895,2,0.0,3.862927867547929e-06,1.3396178721252477e-06
3665,N37491D,2,0.0,3.862927867547929e-06,1.040520800046969e-06
3666,N35817P,2,0.0,3.862927867547929e-06,2.091573187138948e-06
3667,N47570b,2,0.0,3.862927867547929e-06,4.425372876313121e-06
3668,N22351,2,0.0,3.862927867547929e-06,2.4317434486927645e-06
3669,N21595,2,0.0,3.862927867547929e-06,1.7840508454246618e-06
3670,N79161A,2,0.0,3.862927867547929e-06,6.213636356555787e-07
3671,N35598C,2,0.0,3.862927867547929e-06,6.213636356555787e-07
3672,N20820,2,0.0,3.862927867547929e-06,2.6065677936399276e-06
3673,N21681,2,0.0,3.862927867547929e-06,2.0957858219569516e-06
3674,N35816P,2,0.0,3.862927867547929e-06,3.121562400140907e-06
3675,N35271S,2,0.0,3.862927867547929e-06,3.801902923248541e-07
3676,N84509g,2,0.0,3.862927867547929e-06,1.5713127871154633e-06
3677,N22764,2,0.0,3.862927867547929e-06,1.5778423710833692e-05
3678,N85195,2,0.0,3.862927867547929e-06,6.63489983835618e-07
3679,N84534b,2,0.0,3.862927867547929e-06,3.496486898943256e-07
3680,N90135,2,0.0,3.862927867547929e-06,4.176827422050891e-06
3681,N21594,2,0.0,3.862927867547929e-06,8.78334359553818e-07
3682,N23627,2,0.0,3.862927867547929e-06,1.8356556219452095e-06
3683,N90176C,2,0.0,3.862927867547929e-06,2.4559660988962874e-06
3684,N35909B,2,0.0,3.862927867547929e-06,2.485454542622315e-06
3685,N90136,2,0.0,3.862927867547929e-06,3.1436787329354276e-06
3686,N84975,2,0.0,3.862927867547929e-06,8.899191053033287e-07
3687,N17007B,2,0.0,3.862927867547929e-06,5.307919870684944e-06
3688,N44228,2,0.0,3.862927867547929e-06,3.222665635773001e-06
3689,N90141E,2,0.0,3.862927867547929e-06,2.6065677936399276e-06
3690,N35598A,2,0.0,3.862927867547929e-06,2.7961363604501044e-06
3691,N90131,2,0.0,3.862927867547929e-06,3.672364402594921e-06
3692,N90067B,2,0.0,3.862927867547929e-06,6.108320486105688e-07
3693,N37351,2,0.0,3.862927867547929e-06,9.541617862778886e-07
3694,N84201B,2,0.0,3.862927867547929e-06,2.601302000117423e-07
3695,N20816,2,0.0,3.862927867547929e-06,1.64292757902153e-06
3696,N17191A,2,0.0,3.862927867547929e-06,1.5797380567514712e-06
3697,N90052,2,0.0,3.862927867547929e-06,1.489166408164387e-06
3698,N85136B,2,0.0,3.862927867547929e-06,1.6745223401565596e-06
3699,N79157B,2,0.0,3.862927867547929e-06,3.5807395953033346e-07
3700,N90065B,2,0.0,3.862927867547929e-06,1.4217642510763241e-06
3701,N37487B,2,0.0,3.862927867547929e-06,2.0768289652759342e-06
3702,N47503J,2,0.0,3.862927867547929e-06,2.5117835102348394e-06
3703,N23612,2,0.0,3.862927867547929e-06,8.74121724735814e-07
3704,N23638,2,0.0,3.862927867547929e-06,6.129383660195708e-07
3705,N90176A,2,0.0,3.862927867547929e-06,2.367500767718205e-06
3706,N72783,2,0.0,3.862927867547929e-06,3.5386132471232956e-06
3707,N84415B,2,0.0,3.862927867547929e-06,1.5797380567514712e-06
3708,N90141D,2,0.0,3.862927867547929e-06,2.144231122363997e-06
3709,N20671,2,0.0,3.862927867547929e-06,1.316448380626226e-06
3710,N84990,2,0.0,3.862927867547929e-06,1.158474574951079e-07
3711,N20861,2,0.0,3.862927867547929e-06,4.4232665589041195e-07
3712,N84539,2,0.0,3.862927867547929e-06,4.518050842309208e-06
3713,N85047,2,0.0,3.862927867547929e-06,2.006267332074368e-06
3714,NDCGS0076,2,0.0,3.862927867547929e-06,5.0962349710802466e-06
3715,N84856L,2,0.0,3.862927867547929e-06,1.876728811420748e-06
3716,N84206C,2,0.0,3.862927867547929e-06,1.6008012308414908e-07
3717,N16043,2,0.0,3.862927867547929e-06,1.2385146364931532e-06
3718,N35597D,2,0.0,3.862927867547929e-06,1.8409214154677145e-06
